代碼,學校名稱,公/私立,縣市名稱,鄉鎮市區名稱,地址,電話
181K0A,新竹市新科非營利幼兒園（委託社團法人新竹市教保人員協會辦理),私立,[18]新竹市,東區,[300]新竹市東區金山里19鄰光復路一段89巷88號,(03)5770092
181K0B,新竹市私立嘉德琳關埔幼兒園,私立,[18]新竹市,東區,[300]新竹市東區埔頂里6鄰埔頂三路148號1-3樓,(03)5790918
181K0C,新竹市私立星安幼兒園,私立,[18]新竹市,北區,[300]新竹市北區育英里26鄰四維路21巷28號1-2樓,(03)5261597
181K0D,新竹市建華非營利幼兒園（委託社團法人新竹市教保人員協會辦理）,私立,[18]新竹市,東區,[300]新竹市東區建華里2鄰學府路2號,(03)5622650
181K0E,新竹市私立南瓜田國際幼兒園,私立,[18]新竹市,東區,[300]新竹市東區復興里6鄰經國路一段479巷1弄2號1-2樓,(03)5327751
181K0F,新竹市私立艾丁堡幼兒園,私立,[18]新竹市,北區,[300]新竹市北區客雅里31鄰延平路一段214巷74號1-2樓,(03)5251000
181K0G,新竹市私立夏綠蒂幼兒園,私立,[18]新竹市,香山區,[300]新竹市香山區埔前里13鄰牛埔北路120號,(03)5396319
181K0H,新竹市南寮非營利幼兒園(委託社團法人中華音樂舞蹈暨表演藝術教育協會辦理),私立,[18]新竹市,北區,[300]新竹市北區海濱里15鄰嘉濱路10號,(03)5360888
181K0I,新竹市私立紐約竹科幼兒園,私立,[18]新竹市,東區,[300]新竹市東區科園里5鄰光復路一段607巷1弄1號,(03)6668046
181K0J,新竹市私立聖奇幼兒園,私立,[18]新竹市,東區,[300]新竹市東區龍山里15鄰慈濟路268號,(03)5785268
181K0K,新竹市福林非營利幼兒園(委託社團法人新竹市教保人員協會辦理),私立,[18]新竹市,北區,[300]新竹市北區士林里9鄰士林北路36號,(03)5420026
181K0L,牧德科技股份有限公司職工福利委員會附設新竹市私立牧德幼兒園,私立,[18]新竹市,東區,[300]新竹市東區科園里24鄰工業東二路2之3號,(03)5638599#301
181K0M,康橋學校財團法人新竹市康橋國民中小學附設新竹市私立康橋幼兒園,私立,[18]新竹市,東區,[300]新竹市東區柴橋里21鄰柴橋路95號,(03)5668399
181K0N,新竹市私立禾果幼兒園,私立,[18]新竹市,北區,[300]新竹市北區湳中里3鄰湳中街71號,(03)5351331
181K0O,新竹市私立紐約國際幼兒園,私立,[18]新竹市,東區,[300]新竹市東區龍山里7鄰光復路一段476巷99號,(03)5641188
181K0P,新竹市私立閑谷幼兒園,私立,[18]新竹市,香山區,[300]新竹市香山區香村里8鄰閑谷二街2號,(03)5370327
181K0Q,聯發科技股份有限公司職工福利委員會附設新竹市私立聯發科技幼兒園,私立,[18]新竹市,東區,[300]新竹市東區科園里24鄰力行三路11號,(03)5670766#33171
181K0R,新竹市私立夏哲森幼兒園,私立,[18]新竹市,東區,[300]新竹市東區科園里4鄰光復路一段647號,(03)5783937
181K0S,新竹市私立婕之寶幼兒園,私立,[18]新竹市,北區,[300]新竹市北區光華里1鄰國華街72巷8號,(03)5350271
181K0T,新竹市關埔非營利幼兒園(委託社團法人新竹市教保人員協會辦理),私立,[18]新竹市,東區,[300]新竹市東區龍山里16鄰慈濟路2號,(03)5772230
181K0U,新竹市華德福非營利幼兒園(委託社團法人新竹人智哲學發展學會辦理),私立,[18]新竹市,香山區,[300]新竹市香山區東香里7鄰華德福街168號,(03)5207615
181K0V,新竹市私立艾丁堡國際幼兒園,私立,[18]新竹市,北區,[300]新竹市北區金雅里2鄰金農路16號,(03)5330055
181X01,財團法人天主教耶穌會附設新竹市私立震旦幼兒園,私立,[18]新竹市,北區,[300]新竹市北區興南里11鄰德成街72號,(03)5260959
181X10,財團法人台灣基督長老教會聖經學院附設新竹市私立仁光幼兒園,私立,[18]新竹市,東區,[300]新竹市東區新光里4鄰高峰路56號,(03)5217125#280
181X17,新竹市私立新莊幼兒園,私立,[18]新竹市,東區,[300]新竹市東區新莊里8鄰新莊街252.252-1號,(03)5774106
181X21,新竹市私立文華幼兒園,私立,[18]新竹市,北區,[300]新竹市北區舊社里11鄰光華二街82號,(03)5326233
181X24,新竹市私立源順幼兒園,私立,[18]新竹市,東區,[300]新竹市東區關東里21鄰光復路一段302巷13號,(03)5772359
181X26,新竹市私立成功幼兒園,私立,[18]新竹市,北區,[300]新竹市北區南勢里6鄰延平路一段406巷15號,(03)5242707
181X32,財團法人台灣省天主教會新竹教區附設新竹市私立聖家幼兒園,私立,[18]新竹市,東區,[300]新竹市東區關東里14鄰光復路一段268巷1之1號,(03)5774603
181X36,財團法人台灣省天主教會新竹教區附設新竹市私立德蘭幼兒園,私立,[18]新竹市,北區,[300]新竹市北區水田里2鄰北大路174號,(03)5257052
181X41,新竹市私立漢聲幼兒園,私立,[18]新竹市,北區,[300]新竹市北區湳雅里2鄰武陵路222巷16號,(03)5340258
181X42,新竹市私立小小天地幼兒園,私立,[18]新竹市,北區,[300]新竹市北區西雅里1鄰北新街5號,(03)5221204
181X44,新竹市私立延平幼兒園,私立,[18]新竹市,香山區,[300]新竹市香山區虎林里11鄰延平路二段246號,(03)5307869
181X47,新竹市私立幼福幼兒園,私立,[18]新竹市,北區,[300]新竹市北區磐石里6鄰西大路643巷42號,(03)5245790
181X49,新竹市私立天福幼兒園,私立,[18]新竹市,東區,[300]新竹市東區新光里11鄰明湖路143號,(03)5234125
181X51,新竹市私立皇家幼兒園,私立,[18]新竹市,東區,[300]新竹市東區光鎮里11鄰南大路748巷3弄3號,(03)5215727
181X53,新竹市私立及幼幼兒園,私立,[18]新竹市,東區,[300]新竹市東區科園里16鄰民享街69號,(03)5784535
181X55,新竹市私立天仁幼兒園,私立,[18]新竹市,北區,[300]新竹市北區南寮里3鄰東大路三段467巷52號,(03)5367718
181X56,新竹市私立文筑幼兒園,私立,[18]新竹市,北區,[300]新竹市北區水田里10鄰北大路166巷36號,(03)5333246
181X57,新竹市私立菲曼?智兒館藝術幼兒園,私立,[18]新竹市,東區,[300]新竹市東區振興里28鄰振興一街127號,(03)5612439
181X59,新竹市私立新悅成幼兒園,私立,[18]新竹市,東區,[300]新竹市東區文華里6鄰北大路四十巷9-2號,(03)5427505
181X60,新竹市私立蒲公英精實幼兒園,私立,[18]新竹市,東區,[300]新竹市東區湖濱里2鄰明湖路400巷2-1號,(03)5202999
181X64,新竹市私立貞彥幼兒園,私立,[18]新竹市,東區,[300]新竹市東區光明里19鄰大學路81巷3弄17號,(03)5725494
181X67,新竹市私立喬治叔叔幼兒園,私立,[18]新竹市,香山區,[300]新竹市香山區埔前里13鄰牛埔北路66號,(03)5305726
181X69,新竹市私立多傑幼兒園,私立,[18]新竹市,東區,[300]新竹市東區振興里29鄰振興路109巷12弄20號,(03)5627722
181X72,新竹市私立塏欣幼兒園,私立,[18]新竹市,東區,[300]新竹市東區千甲里10鄰水利路83-3號,(03)5729763
181X73,新竹市私立華德幼兒園,私立,[18]新竹市,北區,[300]新竹市北區金華里12鄰光華東街76巷26號,(03)5428866
181X74,新竹市私立荷蘭村幼兒園,私立,[18]新竹市,北區,[300]新竹市北區湳中里13鄰武陵路175巷7號,(03)5453388
181X75,新竹市私立弋果幼兒園,私立,[18]新竹市,東區,[300]新竹市東區金山里2鄰金山七街27號1樓,(03)5633913
181X79,新竹市私立但以理幼兒園,私立,[18]新竹市,香山區,[300]新竹市香山區頂埔里7鄰中華路四段46號,(03)5400805
181X81,新竹市私立晨光幼兒園,私立,[18]新竹市,香山區,[300]新竹市香山區樹下里6鄰樹下街93巷13號,(03)5396010
181X83,新竹市私立綠太陽幼兒園,私立,[18]新竹市,香山區,[300]新竹市香山區港南里5鄰海埔路177號,(03)5397168
181X84,新竹市私立童欣幼兒園,私立,[18]新竹市,北區,[300]新竹市北區金雅里2鄰金農路42巷19號1樓,(03)5311855
181X85,新竹市私立加米幼兒園,私立,[18]新竹市,東區,[300]新竹市東區千甲里8鄰水利路128號1樓,(03)5711818#168
181X88,財團法人信誼基金會附設新竹市私立光明幼兒園,私立,[18]新竹市,東區,[300]新竹市東區光明里5鄰光明新村186號,(03)5726865
181X8A,新竹市私立華興幼兒園,私立,[18]新竹市,東區,[300]新竹市東區東山里4鄰東山街22號1-2樓,(03)5714730
181X8C,新竹市私立天天幼兒園,私立,[18]新竹市,東區,[300]新竹市東區科園里13鄰民有街2號1樓,(03)5777009
181X8D,新竹市私立正大幼兒園,私立,[18]新竹市,北區,[300]新竹市北區西雅里4鄰北新街41號1樓,(03)5246299
181X8E,新竹市私立園區幼兒園,私立,[18]新竹市,東區,[300]新竹市東區科園里23鄰園區一路31號1樓,(03)5778298
181X8F,新竹市私立新華興幼兒園,私立,[18]新竹市,東區,[300]新竹市東區東山里6鄰東山街3號1樓,(03)5717166
181X8G,財團法人新竹市私立新竹仁愛兒童之家附設新竹市私立仁愛幼兒園,私立,[18]新竹市,東區,[300]新竹市東區高峰里24鄰高峰路306巷65號2樓,(03)5235380
181X8H,新竹市私立親仁實驗幼兒園,私立,[18]新竹市,東區,[300]新竹市東區復中里3鄰錦華街10巷3號1至3樓及5號1樓,(03)5313852
181X8J,新竹市私立傑恩幼兒園,私立,[18]新竹市,東區,[300]新竹市東區埔頂里2鄰埔頂路125號1-2樓,(03)5797999
181X8K,台灣積體電路製造股份有限公司職工福利委員會附設新竹市私立台積電幼兒園,私立,[18]新竹市,東區,[300]新竹市東區科園里24鄰科學工業區力行路25號3樓,(03)5636688#7082922
181X8L,新竹市私立阿迪克幼兒園,私立,[18]新竹市,東區,[300]新竹市東區仙宮里5鄰高翠路73巷2弄2號1-2樓,(03)5785916
181X8M,新竹市私立新華興東區幼兒園,私立,[18]新竹市,東區,[300]新竹市東區東山里3鄰東山街16巷11、13號1樓,(03)5712596
181X8N,新竹市私立光復高級中學附設實驗幼兒園,私立,[18]新竹市,東區,[300]新竹市東區光明里11鄰光復路二段153號1-2樓,(03)5753595
181X8O,新竹市私立慈恩幼兒園,私立,[18]新竹市,北區,[300]新竹市北區湳雅里3鄰湳中街22巷96號,(03)5334766
181X8Q,新竹市私立美滿幼兒園,私立,[18]新竹市,北區,[300]新竹市北區舊社里13鄰光華二街80巷22弄28號1-3樓,(03)5325762
181X8S,新竹市私立安琪園幼兒園,私立,[18]新竹市,東區,[300]新竹市東區前溪里10鄰中華路一段2巷49號1-2樓,(03)5337007
181X8W,新竹市私立鵝媽媽幼兒園,私立,[18]新竹市,北區,[300]新竹市北區長和里3鄰經國路2段390號1-3樓,(03)5281580
181X8X,新竹市私立同心園幼兒園,私立,[18]新竹市,香山區,[300]新竹市香山區大庄里12鄰遊樂街29巷54、56號1樓,(03)5303307
181X8Y,新竹市私立信義幼兒園,私立,[18]新竹市,香山區,[300]新竹市香山區頂埔里20鄰牛埔路50號1樓,(03)5386332
181X8Z,新竹市私立嘉德琳幼兒園,私立,[18]新竹市,東區,[300]新竹市東區立功里1鄰光復路二段2巷49-4號1樓,(03)5715890
181X90,新竹市私立丹尼爾幼兒園,私立,[18]新竹市,東區,[300]新竹市東區關東里6鄰關東路60號1-3號,(03)5782575
181X91,新竹市私立親親寶貝幼兒園,私立,[18]新竹市,東區,[300]新竹市東區復興里7鄰自由路95巷18弄28號1-2樓,(03)5326406
181X92,新竹市私立果果幼兒園,私立,[18]新竹市,東區,[300]新竹市東區新興里26鄰食品路260巷1號,(03)5627699
181X93,新竹市私立福曼莎幼兒園,私立,[18]新竹市,北區,[300]新竹市北區客雅里31鄰延平路一段214巷52號,(03)5213357
181X94,新竹市私立新儒林幼兒園,私立,[18]新竹市,東區,[300]新竹市東區關東里15鄰光復路一段268巷63號1-3樓,(03)5797856
181X95,新竹市私立喬太幼兒園,私立,[18]新竹市,東區,[300]新竹市東區復興里9鄰經國路一段379巷41號1-2樓,(03)5356969
181X96,新竹市私立研田科園幼兒園,私立,[18]新竹市,東區,[300]新竹市東區科園里6鄰科學園路107巷11號,(03)5790518
181X97,智邦科技股份有限公司職工福利委員會附設新竹市私立智邦幼兒園,私立,[18]新竹市,東區,[300]新竹市東區科園里22鄰科學園區研新三路一號,(03)5770270#3634
181X99,智邦科技股份有限公司職工福利委員會附設新竹市私立智邦二廠幼兒園,私立,[18]新竹市,東區,[300]新竹市東區科園里22鄰科學園區園區二路9號1樓,(03)5770270#3632
181X9D,新竹市私立蒲公英幼兒園,私立,[18]新竹市,東區,[300]新竹市東區武功里23鄰建功一路59巷26號,(03)5749258
181X9F,新竹市私立聖奧得幼兒園,私立,[18]新竹市,東區,[300]新竹市東區金山里1鄰金山九街81號1樓,(03)6661177
181X9G,新竹市私立安地卡幼兒園,私立,[18]新竹市,東區,[300]新竹市東區武功里22鄰建功一路59巷16號,(03)5749686
181X9H,新竹市私立米羅幼兒園,私立,[18]新竹市,東區,[300]新竹市東區武功里16鄰建中路156、158及160號1-3樓,(03)5166399
181X9I,新竹市私立丹尼爾關東幼兒園,私立,[18]新竹市,東區,[300]新竹市東區關東里6鄰關東路68號,(03)5782575
181X9K,新竹市私立維肯幼兒園,私立,[18]新竹市,北區,[300]新竹市北區湳雅里11鄰湳雅街91-1號,(03)5339733
181X9M,新竹市私立紐約幼兒園,私立,[18]新竹市,東區,[300]新竹市東區科園里4鄰光復路一段585號,(03)6668588
181X9O,新竹市私立研田幼兒園,私立,[18]新竹市,北區,[300]新竹市北區中興里7鄰中山路40巷25號1、2樓,(03)5223506
181X9P,新竹市私立森林王國幼兒園,私立,[18]新竹市,北區,[300]新竹市北區舊社里1鄰湳雅街172之2號,(03)5313851
181X9Q,新竹市私立史丹佛幼兒園,私立,[18]新竹市,東區,[300]新竹市東區前溪里7鄰經國路一段156巷49號,(03)5330033
181X9R,新竹市私立博玉幼兒園,私立,[18]新竹市,東區,[300]新竹市東區關東里20鄰光復路一段268巷16號1樓,(03)5775981
181X9U,新竹市私立諾貝兒幼兒園,私立,[18]新竹市,北區,[300]新竹市北區光田里1鄰東大路2段165號1-2樓,(03)5328438
181X9Z,新竹市私立森森幼兒園,私立,[18]新竹市,北區,[300]新竹市北區西雅里10鄰民富街309號,(03)5230699
181XA0,新竹市私立慈耕幼兒園,私立,[18]新竹市,北區,[300]新竹市北區西雅里20鄰民富街252、254、256號1樓,(03)5221672
181XA3,新竹市私立勁寶兒向日葵幼兒園,私立,[18]新竹市,北區,[300]新竹市北區福林里9鄰武陵路36-3號1-2樓、36-2號1-2樓,(03)5318726
181XA4,新竹市私立檸檬樹幼兒園,私立,[18]新竹市,北區,[300]新竹市北區台溪里3鄰中華路三段67號,(03)5243365
181XA7,新竹市私立薇閣幼兒園,私立,[18]新竹市,北區,[300]新竹市北區磐石里11鄰竹光路255號1.3樓,(03)5221722
181XA8,新竹市私立蒙特梭利幼兒園,私立,[18]新竹市,北區,[300]新竹市北區金華里10鄰鐵道路二段101巷1號,(03)5430666
181XAA,新竹市私立菲曼?藝術幼兒園,私立,[18]新竹市,香山區,[300]新竹市香山區牛埔里14鄰東華路62號1-2樓,(03)5300199
181XAG,新竹市私立奇德爾幼兒園,私立,[18]新竹市,香山區,[300]新竹市香山區中埔里3鄰牛埔路345號,(03)5387125
181XBG,新竹市私立東方幼兒園,私立,[18]新竹市,香山區,[300]新竹市香山區大庄里3鄰大庄路269號1-3樓,(03)5388043
181XBI,新竹市私立普利斯堡幼兒園,私立,[18]新竹市,北區,[300]新竹市北區文雅里21鄰國光街141號,(03)5424655
181XBJ,新竹市私立田心庄幼兒園,私立,[18]新竹市,東區,[300]新竹市東區復興里6鄰經國路一段479巷11弄8號,(03)5311833
181XBL,新竹市私立丹帝萊恩幼兒園,私立,[18]新竹市,東區,[300]新竹市東區武功里23鄰建功一路59巷28號1樓,(03)5749285
181XBR,新竹市私立橙長幼兒園,私立,[18]新竹市,東區,[300]新竹市東區東山里17鄰食品路134巷19號1、2樓,(03)5613138
181XBS,新竹市私立新源興幼兒園,私立,[18]新竹市,東區,[300]新竹市東區新興里1鄰南大路421-1號,(03)5621556
181XBU,新竹市私立快樂地幼兒園,私立,[18]新竹市,北區,[300]新竹市北區康樂里10鄰東大路三段402號1-3樓,(03)5360019
181XBW,新竹市私立茱蒂園幼兒園,私立,[18]新竹市,北區,[300]新竹市北區光華里5鄰光華街78巷1號1樓,(03)5358847
181XBZ,新竹市私立孟格爾幼兒園,私立,[18]新竹市,北區,[300]新竹市北區湳中里21鄰武陵路179巷10號1樓,(03)5455599
181XC0,新竹市私立南瓜田幼兒園,私立,[18]新竹市,東區,[300]新竹市東區福德里5鄰林森路200巷19號1-2樓,(03)5281881
181XC1,新竹市私立育昇幼兒園,私立,[18]新竹市,東區,[300]新竹市東區新興里26鄰食品路280號1-2樓,(03)5619675
181XC2,新竹市私立大樹幼兒園,私立,[18]新竹市,北區,[300]新竹市北區舊社里14鄰光華二街88號1-2樓,(03)5326233
181XC3,新竹市私立艾唯兒幼兒園,私立,[18]新竹市,東區,[300]新竹市東區高峰里21鄰高翠路327巷8弄2號1-3樓,(03)6017001
181XC5,新竹市私立黎明幼兒園,私立,[18]新竹市,東區,[300]新竹市東區新莊里24鄰新莊街228巷12弄8號,(03)5785696
181XC7,新竹市私立園田嘉幼兒園,私立,[18]新竹市,香山區,[300]新竹市香山區頂埔里19鄰牛埔東路33巷50號1-3樓,(03)5389131
181XC8,新竹市私立德溫幼兒園,私立,[18]新竹市,東區,[300]新竹市東區東山里18鄰食品路134巷6號,(03)5617766
181XCA,新竹市私立意頓幼兒園,私立,[18]新竹市,北區,[300]新竹市北區光華里3鄰光華街66號,(03)5340076
181XCD,新竹市私立鴻光幼兒園,私立,[18]新竹市,香山區,[300]新竹市香山區內湖里19鄰內湖路88之8號,(03)5370585
181XCH,新竹市私立陽光森林幼兒園,私立,[18]新竹市,香山區,[300]新竹市香山區虎林里14鄰延平路二段80巷31號,(03)5305319
181XCI,新竹市私立史丹佛竹科幼兒園,私立,[18]新竹市,東區,[300]新竹市東區光明里19鄰大學路81巷3弄53、53-1號,(03)5716988
